PropertyId,Latitude,Longitude,ReviewScore,Neighborhood_Label,Leisure,Technology,Services,Location,Fitness & Wellness,Safety & Security,Apartment_features,Appliances,Baths,Beds,MaxRent,SquareFootage
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3445.0,959.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3768.0,1008.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3902.0,1008.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3549.0,1067.0
twk16f9,47.669158,-122.3889054,5.0,2,10,9,3,9,1,4,10,2,2.0,2.0,3629.0,1078.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,1.0,0.0,1320.0,367.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,1.0,1.0,1445.0,502.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,1.0,1.0,1445.0,514.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,1.0,1.0,1445.0,578.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,2.0,2.0,1999.0,880.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,2.0,2.0,1999.0,863.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,2.0,2.0,1999.0,865.0
8mhszb0,47.6012426,-122.326566,4.6,48,4,4,0,2,0,0,10,1,2.0,2.0,1999.0,908.0
3v4ms5d,47.6224498,-122.3563544265264,0.0,35,2,3,0,4,0,0,1,4,1.0,0.0,1995.0,462.0
3v4ms5d,47.6224498,-122.3563544265264,0.0,35,2,3,0,4,0,0,1,4,1.0,0.0,2595.0,596.0
3v4ms5d,47.6224498,-122.3563544265264,0.0,35,2,3,0,4,0,0,1,4,2.0,2.0,6995.0,1120.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,1.0,0.0,1551.0,470.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,1.0,1.0,1832.0,549.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,1.0,1.0,1802.0,588.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,1.0,1.0,1802.0,544.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,1.0,1.0,1832.0,572.0
cm38mee,47.6017835,-122.3173335,4.1,39,8,3,0,8,0,0,4,2,2.0,2.0,2699.0,1061.0
