Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,0,1350,Studio C,27d11vb,357
1,0,1425,Studio C,27d11vb,357
1,0,1340,Studio B,27d11vb,352
1,0,1375,Studio B,27d11vb,352
1,0,1400,Studio H,27d11vb,
1,0,1350,Studio H,27d11vb,
1,0,1795,Studio A,27d11vb,384
1,0,1785,Studio A,27d11vb,384
1,1,2495,One Bedroom D,27d11vb,677
2,2,1495,2x2 Classic,qh3e2by,995
2,2,1445,2x2 Classic,qh3e2by,985
2,2,1575,2x2 Classic,qh3e2by,985
2,2,1599,2x2 Renovated,qh3e2by,995
1,1,1750,"One Bedroom, One Bathroom Flat",8th23l0,788
1.5,1,2385,"One Bedroom, One and a half Bathroom",8th23l0,"1,305"
1,1,1195,1BR/1.0BA,qye25tx,656
1,0,1100,Studio,d5qdhfh,508
1,1,1295,1 Level Loft,d5qdhfh,488
1,1,1600,Townhouse Loft - 1 Bath,d5qdhfh,821
1,1,1600,Townhouse Loft - 1 Bath,d5qdhfh,819
1,1,1750,Townhouse Loft - 1 Bath,d5qdhfh,802
2,1,1700,Townhouse Loft 2 Bath,d5qdhfh,736
1,2,1475,Charleston,3w6926f,902
1,2,1499,Fairmont,3w6926f,825
2,2,1575,Florence,3w6926f,993
2,2,1645,Florence,3w6926f,993
1,0,2487,Studio,9g37rp6,422
1,1,2250,One Bed One Bath,9g37rp6,440
1,1,2400,One Bed One Bath,9g37rp6,474
1,1,2348,One Bed One Bath,9g37rp6,516
1,0,1250,"Studio, 1 Bathroom",zvzx5py,409
1,1,1208,"1 Bedroom, 1 Bathroom",zvzx5py,590
1,1,1269,"1 Bedroom, 1 Bathroom",zvzx5py,590
1,1,1399,"1 Bedroom, 1 Bathroom",zvzx5py,590
1,1,1495,"1 Bedroom, 1 Bathroom",zvzx5py,590
1,0,895,Studio,wzgnj6k,450
1,0,950,Studio,wzgnj6k,450
1,1,1195,One Bed,wzgnj6k,700
1,0,1275,Studio 2,dsh0f1k,338
1,2,1400,two bedroom,bmnxqk9,700
1,1,1225,1 Bed 1 Bath,jw4w4w6,695
2,2,1410,2 Bed 2 Bath,jw4w4w6,835
1,0,1050,Studio,e04rskp,333
1,0,1095,Studio,e04rskp,364
1,0,1150,Studio,e04rskp,371
1,0,1195,Studio,e04rskp,448
1,1,1351,One-Bedroom,pcx6h6v,624
1,1,1351,One-Bedroom,pcx6h6v,630
1,1,1371,One-Bedroom,pcx6h6v,674
1,1,1363,One-Bedroom,pcx6h6v,669
1,1,1363,One-Bedroom,pcx6h6v,646
1,2,1496,Two-Bedroom,pcx6h6v,804
1,2,1496,Two-Bedroom,pcx6h6v,808
1,0,1988,Columbia Studio S2r,bsfz8fb,413
1,0,2077,Columbia Studio S1r,bsfz8fb,512
1,0,2384,Coen Studio S1,bsfz8fb,578
1,0,2112,Coen Studio S1,bsfz8fb,531
1,0,1495,Coen Studio S1a,bsfz8fb,518
1,1,2420,Columbia 1 Bedroom A1r,bsfz8fb,584
1,1,2467,Columbia 1 Bedroom A1r,bsfz8fb,584
1,1,2410,Columbia 1 Bedroom A1r,bsfz8fb,606
1,1,2715,Coen North Urban 1 Bedroom U3,bsfz8fb,549
1.5,1,3565,Coen 1 Bedroom Loft TH 2,bsfz8fb,932
1,1,2190,Columbia 1 Bedroom A2r,bsfz8fb,685
1,1,3171,Coen North 1 Bedroom A2,bsfz8fb,705
1,1,2930,Coen North 1 Bedroom A1,bsfz8fb,685
1.5,1,3808,Coen 1 Bedroom Loft TH 3,bsfz8fb,"1,043"
1,1,2930,Coen 1 Bedroom A2,bsfz8fb,738
1,1,3014,Coen 1 Bedroom A2,bsfz8fb,738
2,2,3541,Columbia 2 Bedroom C2r,bsfz8fb,895
1,0,1195,Studio,h76tmd3,423
1,0,1195,Studio,h76tmd3,430
1,1,1295,1Bdrm,h76tmd3,402
1,1,1495,1Bdrm,h76tmd3,475
1,1,1550,1Bdrm,h76tmd3,541
1,1,1595,1Bdrm,h76tmd3,558
1,1,1795,1Bdrm,h76tmd3,703
1,1,1850,1Bdrm,h76tmd3,704
1,1,1400,1 Bedroom 1 Bath,724d3tw,720
2,2,1700,2 Bedroom 2 Bath,724d3tw,930
1,1,1150,One Bedroom,fljgvlv,430
2,2,1495,Two Bedroom,fljgvlv,664
1,2,1225,"2 Bedroom, 1 Bath",b2h2v18,880
1.5,3,1550,"3 Bedroom, 1.5 Bath",b2h2v18,"1,100"
1.5,3,1500,"3 Bedroom, 1.5 Bath",b2h2v18,"1,100"
1,0,1045,202,zeztt0x,254
1,0,1065,302,zeztt0x,254
1,0,1095,205,zeztt0x,294
1,0,1105,305,zeztt0x,294
1,0,1110,201,zeztt0x,290
1,0,1125,207,zeztt0x,348
1,0,1155,307,zeztt0x,348
1,0,1165,206,zeztt0x,388
1,0,1190,306,zeztt0x,388
1,1,1145,203,zeztt0x,420
1,1,1175,204,zeztt0x,419
1,1,1095,1x1 Small,wmbq9jk,440
1,2,1495,2x1L,wmbq9jk,900
1,1,2122,1x1 624 sq. ft. The Aspen,348sy5e,624
1,1,2008,1x1 Loft 745 sq. ft. The Pine,348sy5e,745
2,2,2992,2x2 928 sq. ft. The Silver Oak,348sy5e,928
2,2,2693,2x2 928 sq. ft. The Silver Oak,348sy5e,928
1.75,2,3023,2x1.75 881 sq. ft. The Willow,348sy5e,881
2,2,2526,2x2 Loft 1037 sq. ft. The Sycamore,348sy5e,"1,037"
2,2,2302,2x2 Loft 1037 sq. ft. The Sycamore,348sy5e,"1,037"
1,2,1495,2x1,deznqbj,800
1,1,2000,Mercer I,q7lveny,863
1,1,2783,Greenwich,q7lveny,"1,031"
1,2,3040,Chelsea,q7lveny,"1,048"
1,0,1407,Studio,nd6tm0p,550
1,1,1546,1x1 small,nd6tm0p,679
1,1,1681,1x1 small,nd6tm0p,679
1,1,1629,1x1 large,nd6tm0p,696
1,2,1848,2x1,nd6tm0p,898
1,2,1958,2x1,nd6tm0p,898
1,2,1903,2x1,nd6tm0p,898
1,2,1968,2x1,nd6tm0p,898
1,1,2079,1x1 W/ Den - Palomino,cy1qnqd,917
1,1,2170,1x1 W/ Den - Palomino,cy1qnqd,917
1,1,2054,1x1 Stella,cy1qnqd,750
2,2,2034,2x2 Eclipse,cy1qnqd,961
2,2,2131,2x2 Eclipse,cy1qnqd,961
2,2,2076,2x2 Eclipse,cy1qnqd,961
2,2,2235,2x2 Eclipse,cy1qnqd,961
2,2,2105,2x2 Eclipse,cy1qnqd,961
2,2,2141,2x2 Eclipse,cy1qnqd,961
2.5,2,2396,2x2.5 Buckley,cy1qnqd,"1,158"
2.5,2,2476,2x2.5 Buckley,cy1qnqd,"1,158"
1,2,2017,2x1 Lustiano,cy1qnqd,937
3,3,2970,3x3 Aloma,cy1qnqd,"1,368"
3,3,2804,3x3 Aloma,cy1qnqd,"1,368"
1,0,1350,Cosmopolitan,0emzt51,430
1,0,1448,Cosmopolitan,0emzt51,440
1,0,1498,B2,0emzt51,507
1,1,1590,1 Bedroom,xgh91yp,616
2,2,1979,2 Bedroom 3 WEEKS OFF,xgh91yp,979
1,1,1450,1x1,nj2bkkq,489
1,1,1650,1x1 large,nj2bkkq,667
1,1,1614,A01,vqdxq0d,581
1,1,1682,A01,vqdxq0d,572
1,1,1873,A05,vqdxq0d,619
1,1,2107,A10,vqdxq0d,746
1,2,2527,B01,vqdxq0d,811
2,2,2763,B05,vqdxq0d,"1,077"
1,0,1200,Studio,6q3jqqt,358
1,1,2797,A1,jqb0m75,542
1,1,2965,A1,jqb0m75,542
1,1,2878,A1,jqb0m75,542
1,1,2988,A1,jqb0m75,538
1,1,2960,A2,jqb0m75,540
1,1,3213,A7,jqb0m75,579
1,1,3231,A7,jqb0m75,587
1,1,3238,A7,jqb0m75,571
1,1,3245,A7,jqb0m75,583
1,1,3259,A7,jqb0m75,579
1,1,2956,A7,jqb0m75,587
1,1,3097,A8,jqb0m75,643
1,1,3104,A8,jqb0m75,643
1,1,3133,A8,jqb0m75,624
1,1,3330,A8,jqb0m75,713
1,1,3421,A9,jqb0m75,738
2,2,5184,B1,jqb0m75,929
2,2,5683,B2,jqb0m75,973
1,0,1025,Studio,b086lgc,251
1,0,1025,Studio,b086lgc,258
1,0,1035,Studio,b086lgc,254
1,0,1035,Studio,b086lgc,251
1,0,1035,Studio,b086lgc,241
1,0,1035,Studio,b086lgc,235
1,0,1085,Studio,b086lgc,260
1,0,1085,Studio,b086lgc,253
1,0,1075,STUDIO2,b086lgc,286
1,0,1085,STUDIO2,b086lgc,261
1,0,1135,STUDIO2,b086lgc,261
1,0,1135,STUDIO2,b086lgc,294
1,0,1185,STUDIO2,b086lgc,285
1,1,1335,1 bedroom plus den,b086lgc,442
1,1,1450,1x1,e1v2lmm,628
1,0,1760,Steel,bec4tj9,485
1,0,1650,Fremont,bec4tj9,389
1,0,1665,Morrison,bec4tj9,380
1,0,1730,Interstate,bec4tj9,465
1,1,1200,1BR/1.0BA,jv2exc7,600
1,0,1635,St. Johns,jfdbhh5,440
1,0,1660,Burnside,jfdbhh5,493
1,0,1660,Burnside,jfdbhh5,494
1,0,1700,Burnside,jfdbhh5,495
1,0,1700,Burnside,jfdbhh5,494
1,1,2020,Ross Island,jfdbhh5,649
1,1,2130,Ross Island,jfdbhh5,648
1,0,1742,11CLA1,cvp7e6d,555
1,0,1853,11CLA1,cvp7e6d,555
1,0,2055,11CLD,cvp7e6d,680
1,0,1738,11CLC,cvp7e6d,660
1,1,3185,11CI,cvp7e6d,"1,011"
1,1,3243,11CI,cvp7e6d,"1,011"
1,1,3083,11CLV,cvp7e6d,"1,024"
1,1,3043,11CLV,cvp7e6d,"1,024"
1,1,3239,11CG,cvp7e6d,988
1,1,2368,11CLI,cvp7e6d,745
1,1,2864,11CA,cvp7e6d,825
1,1,3156,11CD,cvp7e6d,978
1,1,4026,11CJ,cvp7e6d,"1,027"
1,1,2984,11CH,cvp7e6d,"1,009"
2,1,4915,12CA,cvp7e6d,"1,277"
1,1,2370,11CLZ,cvp7e6d,"1,266"
2,2,6933,22CA - Penthouse,cvp7e6d,"1,041"
2,2,7920,22CH - Penthouse,cvp7e6d,"1,481"
1,0,2147,S4,sbg2j46,657
1,1,2033,A1,sbg2j46,615
1,1,2070,A1,sbg2j46,611
1,1,2001,A1,sbg2j46,607
1,1,1915,A1,sbg2j46,617
1,1,1946,A1,sbg2j46,618
1,1,2320,A8,sbg2j46,711
1,1,2739,A8,sbg2j46,690
1,1,2642,A8,sbg2j46,702
1,1,2204,A8,sbg2j46,711
1,1,2665,A5,sbg2j46,747
1,1,2194,A5,sbg2j46,746
1,1,2381,A2,sbg2j46,653
1,1,2584,A4,sbg2j46,714
1,1,2457,A7,sbg2j46,690
1,1,2170,A3,sbg2j46,678
2,2,3798,B3,sbg2j46,"1,176"
2,2,3855,B3,sbg2j46,"1,178"
2,2,3470,B3,sbg2j46,"1,174"
2,2,3518,B3,sbg2j46,"1,196"
2,2,3773,B4,sbg2j46,"1,241"
2,2,4375,B2,sbg2j46,"1,201"
2,2,3416,B5,sbg2j46,"1,190"
1,1,1561,1x1 D,jy0hg16,694
1,1,1688,1x1 C,jy0hg16,760
1,1,1870,1x1+Den B,jy0hg16,661
2,2,3199,2x2 Penthouse C,jy0hg16,"1,185"
1,0,1192,Studio D,t9ktrzc,392
1,0,1235,Studio D,t9ktrzc,392
1,0,1222,Studio E,t9ktrzc,419
1,0,1229,Studio B,t9ktrzc,332
1,1,1310,One Bedroom C,t9ktrzc,534
1,1,1412,One Bedroom B,t9ktrzc,530
1,1,1489,One Bedroom A,t9ktrzc,526
1,0,1527,A1.7,pmy03jv,447
1,0,2095,S1,dj921sj,480
1,0,2241,S1,dj921sj,495
1,0,2294,S1,dj921sj,480
1,0,2106,S1,dj921sj,495
1,0,2289,S2,dj921sj,523
1,0,2459,U1,dj921sj,534
1,0,,U1,dj921sj,534
1,1,3080,LW4,dj921sj,772
2,2,,C3,dj921sj,"1,157"
1,0,1398,Studio A2,qrwyvsw,448
1,0,1468,Studio A2,qrwyvsw,448
1,0,1530,Studio A1,qrwyvsw,491
1,0,1575,Studio A1,qrwyvsw,491
1,0,1525,Studio A1,qrwyvsw,491
1,1,1900,1 Bedroom 1 Bathroom C3,qrwyvsw,669
1,1,2015,1 Bedroom 1 Bathroom C1,qrwyvsw,612
1,1,2070,1 Bedroom 1 Bathroom C1,qrwyvsw,612
1,1,2230,1 Bedroom 1 Bathroom C5,qrwyvsw,635
1,0,1883,EFF2,wgq09wl,556
1,0,2029,EFF2,wgq09wl,556
1,0,1515,EFF2,wgq09wl,556
1,0,1807,EFF1,wgq09wl,490
1,0,2121,EFF1,wgq09wl,490
1,1,2506,A2,wgq09wl,618
1,1,2473,A2,wgq09wl,618
1,1,2912,B1,wgq09wl,696
1,1,2413,A4,wgq09wl,634
1,1,1525,1x1A,z73t1zz,668
1,1,1588,1x1A,z73t1zz,668
1,1,1688,1x1A,z73t1zz,668
1,1,1543,1x1A,z73t1zz,668
1,1,1717,1x1A,z73t1zz,668
1,1,1768,1x1B,z73t1zz,668
2,2,2216,2x2A,z73t1zz,993
2,3,2633,3x2,z73t1zz,"1,205"
1,2,1650,2 Bedroom,ggspp3y,884
1,0,1850,Richmond,5xwtrgm,485
1,0,2005,Laurelhurst,5xwtrgm,480
1,0,2045,Buckman,5xwtrgm,485
1,0,2080,Buckman,5xwtrgm,485
1,0,2010,Buckman,5xwtrgm,485
1,0,2240,Irvington,5xwtrgm,525
1,1,2400,Brooklyn,5xwtrgm,669
1,1,1250,1BR/1.0BA,7fsf4vw,600
1,1,1986,1 Bedroom E,gbwxx9y,565
1,1,2136,1 Bedroom E,gbwxx9y,565
1,1,2176,1 Bedroom E,gbwxx9y,565
1,1,2216,1 Bedroom E,gbwxx9y,565
1,1,2291,1 Bedroom + Den A,gbwxx9y,671
1,1,2196,1 Bedroom + Den A,gbwxx9y,671
1,1,2891,Penthouse 1 Bedroom B,gbwxx9y,711
1,1,3106,Penthouse 1 Bedroom + Den,gbwxx9y,870
1,1,3411,Penthouse 1 Bedroom + Den,gbwxx9y,871
1,1,1911,1 Bedroom + Den B,gbwxx9y,650
1,2,2192,2 Bedroom C,gbwxx9y,879
1,2,2452,2 Bedroom C,gbwxx9y,879
2,2,2732,2 Bedroom B,gbwxx9y,987
2,2,2762,2 Bedroom B,gbwxx9y,987
2,2,2932,2 Bedroom B,gbwxx9y,987
2,2,3277,Penthouse 2 Bedroom A,gbwxx9y,"1,262"
1,0,1675,Burnside,0gj3hr2,415
1,1,1742,1 Bedroom with Patio,r5fygf0,630
1,1,1739,1 Bedroom,r5fygf0,637
1,2,1465,2 Bedroom 1 Bath,03wc8g1,760
1,2,1495,2 Bedroom 1 Bath,03wc8g1,796
1,1,1800,1x1,wr6v3nk,638
1,1,1375,"1 Bedroom, 1 Bathroom - Renovated",djk561h,709
2.5,3,2195,3 BDRM TOWNHOMES,djk561h,"1,314"
2.5,3,2295,"3 Bedroom, 2.5 Bathroom - Renovated",djk561h,"1,415"
1,1,1445,1x1i,vx4yrkf,600
1,1,1495,1x1i,vx4yrkf,600
1,1,1495,1x1m,vx4yrkf,630
1,1,1545,1x1q,vx4yrkf,600
2,2,2050,2x2d,vx4yrkf,968
1,1,1200,1BR/1.0BA,ytg1gst,450
1,0,1805,Loft No. 1,s1bjvg5,766
1,0,1875,Loft No. 5,s1bjvg5,636
1,0,2015,Loft No. 5,s1bjvg5,636
1,0,2000,Loft No. 3,s1bjvg5,749
1,1,2475,Loft No. 4,s1bjvg5,921
1,1,2096,A1,veb73fg,727
1,1,2109,A1,veb73fg,727
1,1,2201,A1,veb73fg,727
1.5,2,2315,B1,veb73fg,"1,011"
1.5,2,2340,B1,veb73fg,"1,011"
1.5,2,2352,B1,veb73fg,"1,011"
1.5,2,2242,B1,veb73fg,"1,011"
1,0,1619,A,rq8v4y0,474
1,0,1629,A,rq8v4y0,474
1,0,1702,B,rq8v4y0,481
1,0,1725,B,rq8v4y0,481
1,1,2003,1B,rq8v4y0,614
1,1,2094,1B,rq8v4y0,614
1,1,2239,1B,rq8v4y0,614
1,1,2122,1D,rq8v4y0,640
1,1,2143,1I,rq8v4y0,665
1,1,2350,1C,rq8v4y0,620
2,2,2675,2A,rq8v4y0,902
2,2,2895,2A,rq8v4y0,902
1,1,1195,One Bedroom,xf8j33q,535
1,2,1445,Two Bedroom,xf8j33q,690
1,1,1828,Rosemary,yntss5t,685
1,1,1849,Rosemary,yntss5t,682
1,1,1828,Rosemary,yntss5t,687
1,1,1844,Rosemary,yntss5t,687
1,1,1828,Sage,yntss5t,671
1,1,1833,Sage,yntss5t,666
1,1,1844,Sage,yntss5t,673
1,1,1828,Sage,yntss5t,679
1,1,1828,Sage,yntss5t,672
1,1,1844,Sage,yntss5t,668
1,1,1844,Sage,yntss5t,666
1,1,1844,Sage,yntss5t,679
1,1,1926,Thyme,yntss5t,875
1,1,1916,Basil,yntss5t,775
2,2,2814,Mint,yntss5t,"1,158"
2,2,2846,Mint,yntss5t,"1,163"
2,2,2827,Mint,yntss5t,"1,163"
2,2,2846,Mint,yntss5t,"1,159"
2,2,2711,Coriander,yntss5t,"1,169"
2,3,5748,Dill,yntss5t,"1,517"
2,3,3397,Dill,yntss5t,"1,517"
1,1,1301,Plan 1CR,8nh94k2,670
1,1,1316,Plan 1CR,8nh94k2,670
1,1,1369,Plan 1CR,8nh94k2,670
1,1,1380,Plan 1CR,8nh94k2,670
1,1,1527,Plan 1CR,8nh94k2,670
1,1,1525,Plan 1BR,8nh94k2,647
1,1,1435,Plan 1BR,8nh94k2,647
1,1,1565,Plan 1AR,8nh94k2,610
1,1,1427,Plan 1DR,8nh94k2,715
2,2,1917,Plan 2AR,8nh94k2,"1,206"
2,2,2368,Plan 2AR,8nh94k2,"1,206"
2,2,1989,Plan 2BR,8nh94k2,"1,237"
2,2,2204,Plan 2BR,8nh94k2,"1,237"
1,0,1522,Baby Split,361n5jd,367
1,0,1633,Boomer,361n5jd,514
1,0,1578,Big Four,361n5jd,514
1,0,1598,Bed Posts,361n5jd,514
1,1,2116,Golden Gate,361n5jd,740
1,1,2031,Golden Gate,361n5jd,740
2,2,2775,Snake Eyes,361n5jd,"1,100"
2,2,2808,Snake Eyes,361n5jd,"1,100"
2,2,2592,Snake Eyes,361n5jd,"1,100"
1,0,1000,0x1,wt9qvkh,300
1,1,1150,1x1,wt9qvkh,597
1,1,1150,1x1,wt9qvkh,538
1,1,1150,1x1,wt9qvkh,513
1,0,1322,E1,cnfxlgg,343
1,0,1342,E1,cnfxlgg,343
1,0,1383,E1,cnfxlgg,343
1,1,1477,A3,cnfxlgg,638
1,1,1497,A3,cnfxlgg,638
1,1,1322,A3,cnfxlgg,638
1,1,1294,A3,cnfxlgg,638
1,1,1382,A3,cnfxlgg,638
1,1,1527,A6,cnfxlgg,715
1,1,1400,A5,cnfxlgg,700
1.5,1,1830,A8,cnfxlgg,"1,088"
1.5,2,1499,B3,cnfxlgg,850
1.5,2,1555,B3,cnfxlgg,850
1.5,2,1628,B3,cnfxlgg,850
1.5,2,1454,B3,cnfxlgg,850
1,2,1494,B2,cnfxlgg,928
1,2,1704,B2,cnfxlgg,928
1,2,1514,B2,cnfxlgg,928
1,2,1509,B1,cnfxlgg,835
2,2,1739,B7,cnfxlgg,997
2,3,2288,C1,cnfxlgg,"1,218"
1,2,1295,2BR/1.0BA,b5fn2vc,742
1,2,1350,2BR/1.0BA,b5fn2vc,742
1,2,1350,2BR/1.0BA,b5fn2vc,794
1,2,1395,2BR/1.0BA,b5fn2vc,742
1,3,1995,3BR/1.0BA,b5fn2vc,864
1,0,2563,Studio,lydcb2f,501
1,0,2687,Studio,lydcb2f,502
1,0,2390,Studio,lydcb2f,501
1,0,2631,Studio +,lydcb2f,516
1,0,2798,Studio +,lydcb2f,583
1,0,2873,Studio +,lydcb2f,583
1,0,2676,Studio +,lydcb2f,583
1,0,2449,Studio +,lydcb2f,583
1,0,2771,Urban 1x1,lydcb2f,568
1,0,2899,Urban 1x1,lydcb2f,568
1,0,2906,Urban 1x1,lydcb2f,540
1,0,2881,Urban 1x1,lydcb2f,539
1,0,3042,Urban 1x1,lydcb2f,581
1,0,3086,Studio Penthouse,lydcb2f,510
1,1,3731,1 X 1,lydcb2f,740
1,1,3767,1 X 1,lydcb2f,718
1,1,3996,1 X 1,lydcb2f,718
1,1,4063,1 X 1,lydcb2f,718
1,1,3766,1 X 1,lydcb2f,718
1,1,5466,1 X 1 Den Penthouse,lydcb2f,990
2,2,4579,2 X 2  w Den,lydcb2f,"1,292"
2,2,4980,2 X 2,lydcb2f,"1,124"
2,2,5431,2 X 2,lydcb2f,"1,514"
2,2,4617,2 X 2,lydcb2f,"1,133"
2,2,4767,2 X 2,lydcb2f,"1,133"
2,2,5345,2 X 2,lydcb2f,"1,165"
2,2,9444,2 X 2 Penthouse Renovated,lydcb2f,"1,378"
1,0,1265,Studio 14,qj3xskw,352
1,0,1275,Studio 12,qj3xskw,492
1.5,2,2000,"2 Bedrooms, 1.5 Bathrooms",cl40rce,"1,000"
1,0,1060,Studio,q1xz4hy,400
1,0,1065,Studio,q1xz4hy,350
1,0,1085,Studio,q1xz4hy,350
1,0,1095,Studio,q1xz4hy,350
1,0,1105,Studio,q1xz4hy,350
1,0,1125,Studio,q1xz4hy,350
1,0,1135,Studio,q1xz4hy,350
1,1,1405,1 Bedroom - 1 Bath,q1xz4hy,640
1,1,1410,1 Bedroom - 1 Bath,q1xz4hy,570
1,1,1420,1 Bedroom - 1 Bath,q1xz4hy,570
1,1,1465,1 Bedroom - 1 Bath,q1xz4hy,640
1,1,1485,1 Bedroom - 1 Bath,q1xz4hy,580
1,1,1445,1 Bedroom - 1 Bath,q1xz4hy,720
1,1,1445,1 Bedroom - 1 Bath,q1xz4hy,640
1,2,1975,2 Bedroom - 1 Bath,q1xz4hy,850
1,2,1319,2 Bedroom,hh1xlx2,800
1,2,1334,2 Bedroom,hh1xlx2,800
1,1,1945,A1,rhsh3r2,607
1,1,1947,A1,rhsh3r2,607
1,1,1960,A1,rhsh3r2,607
1,1,2029,A1,rhsh3r2,607
1,1,,A1,rhsh3r2,607
1,1,2146,A6,rhsh3r2,695
1,1,2241,A6,rhsh3r2,695
1,1,2007,A3,rhsh3r2,667
1,2,2234,B2,rhsh3r2,817
1,2,2323,B2,rhsh3r2,817
1,2,2433,B2,rhsh3r2,817
1,2,2231,B1,rhsh3r2,770
2,2,3130,B3,rhsh3r2,"1,171"
2,2,3295,B5,rhsh3r2,"1,183"
2,2,3275,B6,rhsh3r2,"1,200"
1,1,1890,1 Bedroom 1 Bath,47v1c3l,699
1,1,1950,1 Bedroom 1 Bath,47v1c3l,699
1,1,1835,1 Bedroom 1 Bath,47v1c3l,699
1,2,2015,2 Bedroom 1 Bath,47v1c3l,821
1,2,2060,2 Bedroom 1 Bath,47v1c3l,821
1,2,2095,2 Bedroom 1 Bath,47v1c3l,821
1,2,2100,2 Bedroom 1 Bath,47v1c3l,821
1,2,2125,2 Bedroom 1 Bath,47v1c3l,821
2,2,2090,2 Bedroom 2 Bath,47v1c3l,893
2,3,2460,3 Bedroom 2 Bath,47v1c3l,"1,085"
2,3,2525,3 Bedroom 2 Bath,47v1c3l,"1,085"
2,3,2680,3 Bedroom 2 Bath,47v1c3l,"1,085"
1,1,1095,One Bedroom,177j245,500
1,2,1595,Two Bedroom,177j245,800
1,0,1160,S09,ysllpys,496
1,0,1140,S04,ysllpys,428
1,1,1430,A3,ysllpys,660
1,1,1400,A5,ysllpys,744
1.5,2,2000,B1,ysllpys,852
1,0,7834,Eff2,4py8t5k,399
1,0,,Eff2,4py8t5k,399
1,0,8000,Eff2,4py8t5k,399
1,1,9113,A3,4py8t5k,513
1,0,1250,Studio-D,n1ev63q,450
1,0,1299,Studio-D,n1ev63q,450
1,0,1457,Studio-D,n1ev63q,450
1,0,1325,Studio-C1-2,n1ev63q,475
1,0,1375,Studio-C1-2,n1ev63q,475
1,0,1355,Studio-A-B,n1ev63q,465
1,0,1355,Studio-A-B,n1ev63q,496
1,0,1375,Studio-A-B,n1ev63q,465
1,0,1425,Studio-A-B,n1ev63q,465
1,0,1850,Studio-E,n1ev63q,776
1,1,1499,One Bed One Bath - E-E2,n1ev63q,621
1,1,1499,One Bed One Bath - G,n1ev63q,736
1,1,1575,One Bed One Bath - G,n1ev63q,736
1,1,1650,One Bed One Bath - G,n1ev63q,736
1,1,1599,One Bed One Bath - C,n1ev63q,682
1,1,1730,One Bed One Bath - C,n1ev63q,682
1,1,1625,One Bed One Bath B1-3,n1ev63q,610
1,1,1699,One Bed One Bath B1-3,n1ev63q,610
1,1,1725,One Bed One Bath B1-3,n1ev63q,613
1,1,1750,One Bed One Bath B1-3,n1ev63q,610
1,1,1775,One Bed One Bath - F,n1ev63q,748
1,1,2250,One Bed One Bath - A3 D2,n1ev63q,"1,025"
1,1,1496,One Bed One Bath - A2,n1ev63q,567
2,2,2199,Two Bed Two Bath - A-A2,n1ev63q,923
2,2,2599,Two Bed Two Bath - D,n1ev63q,"1,221"
2,3,3299,Three Bed Two Bath - A,n1ev63q,"1,444"
2,2,2510,2 Bedroom 2 Bath Bldgs N,lk94pxf,"1,085"
2,2,2545,2 Bedroom 2 Bath Bldgs N,lk94pxf,"1,085"
2,2,2545,2 Bedroom 2 Bath Bldgs,lk94pxf,"1,100"
2,3,3885,3 Bedroom 2 Bath Bldgs,lk94pxf,"1,400"
1,1,1685,Garden Glen II 1x1 592 sq. ft.,wjvv2qj,592
1,1,1900,Garden Glen II 1x1 476 sq. ft.,wjvv2qj,476
1,2,1835,Garden Glen II 2x1 776 sq. ft.,wjvv2qj,776
1,2,1750,Garden Glen II 2x1 776 sq. ft.,wjvv2qj,776
1,0,1075,"Studio B, 1 Bathroom",6087z5r,287
1,0,1124,"Studio B, 1 Bathroom",6087z5r,280
1,0,1174,"Studio B, 1 Bathroom",6087z5r,267
1,0,1174,"Studio B, 1 Bathroom",6087z5r,288
1,0,1249,"Studio A, 1 Bathroom",6087z5r,312
1,0,1274,"Studio A, 1 Bathroom",6087z5r,404
1,0,1274,"Studio A, 1 Bathroom",6087z5r,355
1,0,1274,"Studio A, 1 Bathroom",6087z5r,353
1,0,1299,"Studio A, 1 Bathroom",6087z5r,404
1,0,1185,Studio B Income restricted,6087z5r,404
1,1,1399,"1 Bedroom Urban, 1 Bathroom",6087z5r,415
1,1,1399,"1 Bedroom Urban, 1 Bathroom",6087z5r,482
1,1,1424,"1 Bedroom Urban, 1 Bathroom",6087z5r,415
1,1,1424,"1 Bedroom Urban, 1 Bathroom",6087z5r,482
1,1,1449,"1 Bedroom Urban, 1 Bathroom",6087z5r,482
1,1,1554,"1 Bedroom, 1 Bathroom",6087z5r,479
1,1,1599,"1 Bedroom, 1 Bathroom",6087z5r,504
1,1,1625,"1 Bedroom, 1 Bathroom",6087z5r,504
1,1,1649,"1 Bedroom, 1 Bathroom",6087z5r,699
1,2,2049,"2 Bedrooms, 2 Bathroom",6087z5r,765
1,2,2060,"2 Bedrooms, 2 Bathroom",6087z5r,765
1,2,2099,"2 Bedrooms, 2 Bathroom",6087z5r,711
2,3,1760,3x2 Income restricted,6087z5r,894
2,3,2249,"3 Bedrooms, 2 Bathrooms",6087z5r,894
2,3,2349,"3 Bedrooms, 2 Bathrooms",6087z5r,904
2,3,2399,"3 Bedrooms, 2 Bathrooms",6087z5r,874
1,0,1265,Studio,5bt49cp,370
1,0,1280,Studio,5bt49cp,407
1,0,1280,Studio,5bt49cp,338
1,1,1745,1BD 1BA,5bt49cp,475
1,1,1650,1BD 1BA,5bt49cp,500
1,1,1710,1BD 1BA,5bt49cp,550
1,1,1500,1BD 1BA,5bt49cp,475
