Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,0,2890,S2.1,5eer1xp,454
1,0,3175,S2.1,5eer1xp,454
1,0,2750,S2.1,5eer1xp,454
1,0,2920,S2.3,5eer1xp,470
1,0,3270,S2.3,5eer1xp,470
1,0,2920,S3.3,5eer1xp,489
1,0,3259,S3.3,5eer1xp,489
1,0,3599,S3.3,5eer1xp,489
1,0,2930,S1.1,5eer1xp,452
1,0,3002,S1.1,5eer1xp,452
1,0,2945,S3.1,5eer1xp,497
1,0,2970,S3.1,5eer1xp,497
1,0,2995,S3.1,5eer1xp,497
1,0,3020,S3.1,5eer1xp,497
1,0,3045,S3.1,5eer1xp,497
1,0,3269,S3.1,5eer1xp,497
1,0,2950,S1.2,5eer1xp,516
1,0,2960,S1.2,5eer1xp,516
1,0,3010,S1.2,5eer1xp,516
1,0,3035,S1.2,5eer1xp,516
1,0,3060,S1.2,5eer1xp,516
1,0,3085,S1.2,5eer1xp,516
1,0,2994,S3.2,5eer1xp,525
1,0,3019,S3.2,5eer1xp,525
1,0,3044,S3.2,5eer1xp,525
1,0,3084,S3.2,5eer1xp,525
1,0,2995,S3.0,5eer1xp,570
1,0,3005,S3.0,5eer1xp,570
1,0,3030,S3.0,5eer1xp,570
1,0,3051,S3.0,5eer1xp,570
1,0,3055,S3.0,5eer1xp,570
1,0,3080,S3.0,5eer1xp,570
1,0,3105,S3.0,5eer1xp,570
1,0,3130,S3.0,5eer1xp,570
1,0,3155,S3.0,5eer1xp,570
1,0,3180,S3.0,5eer1xp,570
1,0,3005,S3.4,5eer1xp,523
1,0,3012,S3.4,5eer1xp,523
1,0,3030,S3.4,5eer1xp,523
1,0,3055,S3.4,5eer1xp,523
1,0,3080,S3.4,5eer1xp,523
1,0,3041,S2.4,5eer1xp,467
1,0,3165,S2.0,5eer1xp,504
1,0,3175,S2.0,5eer1xp,504
1,0,3200,S2.0,5eer1xp,504
1,0,3225,S2.0,5eer1xp,504
1,0,3250,S2.0,5eer1xp,504
1,0,3275,S2.0,5eer1xp,504
1,0,3300,S2.0,5eer1xp,504
1,0,3325,S2.0,5eer1xp,504
1,0,3175,S5.0,5eer1xp,532
1,0,3186,S1.6,5eer1xp,495
1,0,3261,S1.6,5eer1xp,495
1,0,3311,S1.6,5eer1xp,495
1,0,3381,S1.6,5eer1xp,495
1,0,3237,S1.4,5eer1xp,510
1,0,3312,S1.4,5eer1xp,510
1,0,3504,S1.4,5eer1xp,510
1,0,3250,S3.7,5eer1xp,571
1,0,3275,S3.7,5eer1xp,571
1,0,3335,S3.6,5eer1xp,575
1,0,3360,S3.6,5eer1xp,575
1,0,3385,S3.6,5eer1xp,575
1,0,3410,S3.6,5eer1xp,575
1,0,3365,S3.5,5eer1xp,589
1,0,3390,S3.5,5eer1xp,589
1,0,3415,S3.5,5eer1xp,589
1,0,3400,S2.5,5eer1xp,512
1,0,3521,S2.5,5eer1xp,512
1,0,2975,S2.2,5eer1xp,478
1,1,3425,A1,5eer1xp,623
1,1,3450,A1,5eer1xp,623
1,1,3866,A1,5eer1xp,623
1,1,4087,A1,5eer1xp,623
1,1,3520,A2.0,5eer1xp,666
1,1,3523,A2.0,5eer1xp,666
1,1,3587,A2.0,5eer1xp,666
1,1,3940,A2.0,5eer1xp,666
1,1,4160,A2.0,5eer1xp,666
1,1,3521,A1.1,5eer1xp,542
1,1,3840,A1.1,5eer1xp,542
1,1,3585,A1.0B,5eer1xp,467
