Address,Amenities,Neighborhood,NeighborhoodLink,PropertyId,PropertyName,PropertyUrl,ReviewScore,VerifiedListing,is_single_unit
4041 Roosevelt Way NE,"['Clubhouse', 'Game Room', 'Lake Union Views', 'Courtyard Area', 'Fitness Center With Free Weights', 'Self-Guided Tours', 'Terrace', 'Cinema Room', 'Community Wifi', 'Pet Washing Station', 'Sport Court', 'Controlled Access', 'Courtyard', 'Voice Intercom', 'Additional Storage', 'Bike Storage', 'Composting And Recycle', 'Conference And Study Rooms', 'Handicap Accessible', 'Laundry In Unit', 'Package Acceptance', 'Package Concierge System', '24-Hour Emergency Maintenance', 'Roof Deck Or Sun Deck', 'Rooftop Deck With Bbq', 'Electric Car Charging Stations', 'Leed Platinum Certified', 'Lounge', 'On-Site Management', 'Private Outdoor Space', 'Resident Lounge And Theater Room', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Concierge', '24 Hour Access', 'On-Site Retail', 'Composting', 'Pet Washing Station', 'EV Charging', 'Elevator', 'Clubhouse', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Basketball Court', 'Gameroom', 'Roof Terrace', 'Sundeck', 'Courtyard', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Intercom', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Views', 'Deck']",University District,https://www.apartments.com/university-district-seattle-wa/,lbgnpjg,Augusta Apartments,https://www.apartments.com/augusta-apartments-seattle-wa/lbgnpjg/,4.0,verified,0
701 5th Ave N,"['Air Conditioner*', 'Disposal', 'Stainless Steel Whirlpool Appliances', 'View of Space Needle*', 'Corner Home', 'Hardwood Floors', 'Off Street Parking', 'Small Terrace', 'Walk In Closet*', 'Dog Wash Room With 50"" Dog Wash Tub', 'External Entry', 'Extra Large Bathroom Vanity', 'Hallway Entry Closet', 'Individually Controlled Heating/Cooling', 'Juliet in Bedroom*', 'Neighborhood/Space Needle Views', 'Raumplus Sliding Barn Door', 'Small Juliet Balcony', 'Spin Cycle Room', 'ADA', 'Air Conditioning, Top Floor, View', 'Cable Ready', 'Efficient Appliances', 'High Efficiency LED Lighting', 'Large Corner Terrace', 'Pantry Closet', 'Soft-Close Cabinetry', 'View of Downtown*', 'Wheelchair Access', 'Dog Wash Room with Stainless Steel Dog Wash Tub', 'Entry Nook', 'French Door Refrigerator', 'High Ceilings', 'Kitchen Island*', 'Man-Made Stone Countertop', 'Master Suite with Walk In Closet', 'Office Nook*', 'Balcony', 'Courtyard', 'Dishwasher', 'Laundry Closet', 'Microwave', 'Premium Resident Storage With Lockers', 'Side by Side Washer and Dryer', 'View of Courtyard*', 'Window Coverings', 'BBQ/Picnic Area', 'Carpeting in 1 & 2 Bedroom Homes', 'Electric Car Charging Stations', 'Large Balcony', 'Two Rooftop Amenity Spaces', 'Washer/Dryer', 'Balcony/Patio', 'Bike Parking and Maintenance Repair Room', 'Kohler and ElKay Fixtures', 'Master Suite', 'Parcel Pending Package Concierge', 'Premium Resident Storage Rooms', 'Storage Racks in Bathroom', 'Terrace', 'Two-Story Climbing Wall', 'Package Service', 'Community-Wide WiFi', 'Controlled Access', 'Concierge', '24 Hour Access', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Pet Washing Station', 'EV Charging', 'Key Fob Entry', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Gated', 'Roof Terrace', 'Sundeck', 'Cabana', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Trash Compactor', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Eat-in Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Breakfast Nook', 'Hardwood Floors', 'Carpet', 'Dining Room', 'High Ceilings', 'Office', 'Den', 'Views', 'Walk-In Closets', 'Linen Closet', 'Loft Layout', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Porch', 'Deck']",Lower Queen Anne,https://www.apartments.com/lower-queen-anne-seattle-wa/,65vf8st,The LeeAnn,https://www.apartments.com/the-leeann-seattle-wa/65vf8st/,0,verified,0
1000 Virginia St,"['Air Conditioner', 'California Closet Organization System', 'Window Coverings', 'Disposal', 'Laundry Rooms', 'Dishwasher', 'High Ceilings', 'Package Lockers', 'Whirlpool Washer & Dryer', 'Blackout Shades in Bedrooms', 'Gas Stovetop', 'View', 'Walk-in Kitchen Pantry', 'Washer/Dryer', 'EV Charging Stations', 'Motorized Shades in Living Room', 'Pet Spa & Dog Park', 'Private Work Pods & Conference Rooms', 'Refrigerator', 'Vinyl Plank Flooring', 'Closet Organizers', 'Dimmable Kitchen & Bathroom Lighting', 'Electronic Thermostat', 'Game Lounge with Poker Tables', 'Keyless Entry', 'Kitchen Islands', 'Bosch Stainless Steel Appliances', 'Gas Range', 'Large Closets', 'Media Room', 'Microwave', 'Panelized Dishwasher', 'Patio/Balcony', 'Penthouse Residences', 'Bathrooms Featuring Tile Shower Surrounds', 'Matte Black Fixtures in Kitchen & Bathrooms', 'Nest Thermostat', 'Quartz Countertops & Backsplash', 'Rooftop Lounge with TV Wall & Billiards Table', 'Samsung Stainless Steel Appliances', 'Soft-Close Cabinets & Drawers', 'Terrace with Gas Connection', 'Thermador Wine Preserve Column', 'Two Distinct Finish Packages', 'USB Power Outlets', 'Package Service', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'Elevator', 'Lounge', 'Fitness Center', 'Spa', 'Gated', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Window Coverings', 'Balcony']",Denny Triangle,https://www.apartments.com/denny-triangle-seattle-wa/,lv0mmme,The Ayer,https://www.apartments.com/the-ayer-seattle-wa/lv0mmme/,0,verified,0
520 Terry Ave,"['City, Water And Mountain Views', ""Luxury Lounge With Chef'S Kitchen"", 'Controlled Access Bike Storage', 'Night Patrol', 'Virtual Tours Available', 'Wood-Plank Flooring', 'Garden Courtyard With Fireplace', 'Indoor Storage Units', 'On-Site Market Cafe', 'Smoke Free Living', 'Courtyard', 'Bike Washing Station', 'Deep-Soaking Tubs', 'Game Lounge With PacMan & Shuffle Board', 'Rooftop Lounge With Grill And Fire Pit', 'Controlled Access', 'Designer Two-Story Lobby', 'Granite Countertops', 'Package Service', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', 'On-Site Retail', 'Recycling', 'Dry Cleaning Service', 'Online Services', 'Composting', 'Planned Social Activities', 'Guest Apartment', 'Pet Washing Station', 'Elevator', 'Business Center', 'Clubhouse', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Gated', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Ceiling Fans', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Island Kitchen', 'Microwave', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio']",First Hill,https://www.apartments.com/first-hill-seattle-wa/,zsf985y,Saxton,https://www.apartments.com/saxton-seattle-wa/zsf985y/,4.6,verified,0
12th And Yesler,"['Quartz-Countertops', 'Stainless Steel Appliances', 'Bike Storage', 'City Views', 'Lounge', 'Community Wifi', 'Private Outdoor Space', 'Concrete Flooring', 'Deep Soaking Tub', 'Dog Washing Station', 'Natural Light', 'Walking In Shower', 'Additional Storage', 'Handicap Accessible', 'Package Acceptance', 'Renovated', 'Corner Unit', 'Laundry In Unit', 'Pet Park', 'Picnic/bbq Area', 'Roof Deck Or Sun Deck', 'Windows', 'Full Balcony', 'Walk In Closet', 'High Ceilings', 'On-Site Management', 'Private Balcony', 'Laundry Facilities', 'Maintenance on site', 'Elevator', 'Lounge', 'Fitness Center', 'Bicycle Storage', 'Sundeck', 'Wi-Fi', 'Washer/Dryer', 'Dishwasher', 'Stainless Steel Appliances', 'Microwave', 'Hardwood Floors', 'High Ceilings', 'Balcony', 'Deck']",Minor,https://www.apartments.com/minor-seattle-wa/,mz7193l,TAPESTRY,https://www.apartments.com/tapestry-seattle-wa/mz7193l/,0,verified,0
255 Lenora St,"['Cable Ready', 'Keyless entry', 'Washer/Dryer', 'Fully integrated resident app', 'Outdoor View Domes with Butler Service', 'Recycling', 'Roller shades & blackout shades in bedroom', 'WIFI enabled outlets*', ""Children's Studio"", 'Green Building', 'Heat', 'Illuminated bathroom mirrors', 'Refrigerator', 'Soft close cabinets', 'Custom modular closets', 'Dishwasher', 'Extra Storage', 'Microwave', 'Quartz countertops with stone backsplash', 'Ecobee smart thermostat', 'Executive Board Room & Private Dining Suite', 'Car washing and in-house luxury car share', 'Disposal', 'Floor to ceiling windows in each room', 'Night Patrol', 'Rover wi-fi throughout building', 'Air Conditioner', 'Dedicated Pet Play Area and Paw Spa Grooming', 'Media Room', 'Paddleboard and bike rentals', 'Wheelchair Access', 'BBQ/Picnic Area', 'Integrated panelized appliances', 'Wide-plank wood flooring throughout', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', 'Video Patrol', '24 Hour Access', 'Furnished Units Available', 'Hearing Impaired Accessible', 'Vision Impaired Accessible', 'Recycling', 'Renters Insurance Program', 'Dry Cleaning Service', 'Maid Service', 'Meal Service', 'Planned Social Activities', 'Health Club Discount', 'Guest Apartment', 'Pet Care', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Car Wash Area', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Clubhouse', 'Fitness Center', 'Sauna', 'Playground', 'Gated', 'Roof Terrace', 'Sundeck', 'Dog Park', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Smoke Free', 'Cable Ready', 'Security System', 'Storage Space', 'Double Vanities', 'Tub/Shower', 'Sprinkler System', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Island Kitchen', 'Kitchen', 'Microwave', 'Oven', 'Refrigerator', 'Freezer', 'Quartz Countertops', 'Hardwood Floors', 'Views', 'Walk-In Closets', 'Double Pane Windows', 'Window Coverings', 'Floor to Ceiling Windows']",Downtown Seattle,https://www.apartments.com/downtown-seattle-seattle-wa/,fl3pgbr,The Modern,https://www.apartments.com/the-modern-seattle-wa/fl3pgbr/,5.0,verified,0
1430 2nd Ave,"['Luxurious Hard Surface Flooring Throughout', 'Textured Cabinetry in 2 Color Schemes', 'Library', '8th Floor Terrace & Lounge', 'Spa-Inspired Baths with Grohe Fixtures', '39th Floor Wraparound Terrace', 'Outdoor Pet Terrace', 'Spectacular Penthouse Homes with Generous Floor Pl', 'Boardroom & Private Dining Room', 'Floor-to-Ceiling Windows with Roller Shades', 'Gourmet Kitchens with Quartz Slab Counters', 'Yoga & Meditation Studio', 'Indoor Pet Lounge', 'Generous Gathering Spaces', 'Stainless Steel Bosch Appliances', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'On-Site Retail', 'Elevator', 'Lounge', 'Multi Use Room', 'Fitness Center', 'Roof Terrace', 'High Speed Internet Access', 'Washer/Dryer', 'Air Conditioning', 'Heating', 'Cable Ready', 'Tub/Shower', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Dining Room', 'Views', 'Walk-In Closets', 'Patio']",Downtown Seattle,https://www.apartments.com/downtown-seattle-seattle-wa/,w36yefj,West Edge,https://www.apartments.com/west-edge-seattle-wa/w36yefj/,4.9,verified,0
10215 Greenwood Ave N,"['24hr Fitness Facility', 'Large closet*', 'Leilani 2 granite countertops', 'Leilani 2 stainless steel appliances', 'Short Distance to D-Line Rapid Ride', 'Floor-to-ceiling windows*', 'Patios or Juliette balcony*', 'Washer & dryer in every home', 'Greenwood fire pit', 'Greenwood Reservable Movie Theater', 'Greenwood Reservable Resident Lounge and Gameroom', 'Linen closets*', 'Online Payments Available', 'Dual Color Cabinetry', 'EVO flooring', 'Greenwood Amazon Locker System', 'Large kitchen*', 'USB charging outlets*', 'Water efficient fixtures', 'Energy efficient heating with individually controlled thermostats', 'Upgraded appliances and fixtures', '107 Rooftop Terrace with Outdoor Kitchen', 'Features May Vary With Each Home', 'Greenwood Wi-Fi Lounge', 'Forced air heating', 'Greenwood Infinity Pool', 'Greenwood Outdoor Path & Rain Garden', 'Greenwood trellised outdoor pavilion', 'Stainless Steel Appliances', 'BBQ stations', 'Bike Storage', 'Built-in microwave*', 'Custom accent cabinetry', 'Three Controlled Access Parking Garages', 'Wi-fi Lounge', 'Wi-Fi', 'Controlled Access', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Planned Social Activities', 'EV Charging', 'Lounge', 'Multi Use Room', 'Storage Space', 'Disposal Chutes', 'Conference Rooms', 'Fitness Center', 'Pool', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Roof Terrace', 'Courtyard', 'Picnic Area', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Handrails', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Range', 'Office', 'Balcony']",Greenwood,https://www.apartments.com/greenwood-seattle-wa/,nq961rp,Leilani Apartment Homes,https://www.apartments.com/leilani-apartment-homes-seattle-wa/nq961rp/,4.6,verified,0
229 Andover Park E,"['Foosball Table', 'Rooftop Fitness Center', 'Dog Park', 'Air Hockey Table', 'Housekeeping Service', 'Keyless Entry', 'Onsite Resturaunt And Bar', 'Room Service', 'Attached Hotel/Discounts Offered', 'Triple Pane Windows', 'Meeting And Conference Room', 'MT.Raininer Views From Select Homes', 'Pet Park', 'Fiber Optic Internet', 'Sky Lounge With Roof Top Deck/BBQ Grills', 'Washer and Dryer in Home', 'Whirlpool Appliance Package', 'Laundry Pick Up And Drop Off', 'Shuffleboard', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Laundry Facilities', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Concierge', '24 Hour Access', 'Furnished Units Available', 'On-Site ATM', 'Vision Impaired Accessible', 'Recycling', 'Renters Insurance Program', 'Dry Cleaning Service', 'Laundry Service', 'Maid Service', 'Online Services', 'Planned Social Activities', 'Pet Play Area', 'EV Charging', 'Public Transportation', 'Elevator', 'Business Center', 'Clubhouse', 'Disposal Chutes', 'Corporate Suites', 'Fitness Center', 'Walking/Biking Trails', 'Gameroom', 'Media Center/Movie Theatre', 'Gated', 'Fenced Lot', 'Roof Terrace', 'Sundeck', 'Cabana', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Cable Ready', 'Tub/Shower', 'Dishwasher', 'Disposal', 'Ice Maker', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Hardwood Floors', 'Vinyl Flooring', 'Office', 'Den', 'Views', 'Walk-In Closets', 'Window Coverings']",Tukwila Urban Center,https://www.apartments.com/tukwila-urban-center-tukwila-wa/,qrmphlw,Airmark Apartments,https://www.apartments.com/airmark-apartments-seattle-wa/qrmphlw/,0,verified,0
999 Hiawatha Place South,"['Package Service', 'Controlled Access', 'Property Manager on Site', 'Security System', '24 Hour Access', 'EV Charging', 'Elevator', 'Fitness Center', 'Bicycle Storage', 'Walking/Biking Trails', 'Roof Terrace', 'Courtyard', 'Grill', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Heating', 'Smoke Free', 'Storage Space', 'Wheelchair Accessible (Rooms)', 'Dishwasher', 'Disposal', 'Ice Maker', 'Granite Countertops', 'Stainless Steel Appliances', 'Kitchen', 'Microwave', 'Oven', 'Range', 'Refrigerator', 'Hardwood Floors', 'Carpet', 'Views', 'Deck', 'Grill']",Atlantic,https://www.apartments.com/atlantic-seattle-wa/,ymfxrvv,999 Hiawatha,https://www.apartments.com/999-hiawatha-seattle-wa/ymfxrvv/,4.0,verified,0
111 Terry Ave N,"['Dishwasher', 'High Ceilings', 'Recycling', 'View', 'Washer/Dryer', 'Bike Racks', 'Patio/Balcony', 'Efficient Appliances', 'Pet Park / Pet Play Area', 'Air Conditioner', 'Media Room', 'Recreation Room', 'Cable Ready', 'Extra Storage', 'Fireplace', 'Large Closets', 'Microwave', 'Window Coverings', 'BBQ/Picnic Area', 'Electronic Thermostat', 'Gas Range', 'Green Building', 'Pet Washing Station', 'Package Service', 'Community-Wide WiFi', 'Wi-Fi', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Doorman', 'Concierge', 'On-Site Retail', 'Recycling', 'Maid Service', 'Guest Apartment', 'Pet Play Area', 'Pet Washing Station', 'EV Charging', 'Public Transportation', 'Elevator', 'Business Center', 'Lounge', 'Storage Space', 'Conference Rooms', 'Fitness Center', 'Bicycle Storage', 'Gameroom', 'Media Center/Movie Theatre', 'Gated', 'Roof Terrace', 'Sundeck', 'Courtyard', 'Grill', 'Picnic Area', 'High Speed Internet Access', 'Wi-Fi', 'Washer/Dryer', 'Air Conditioning', 'Cable Ready', 'Storage Space', 'Tub/Shower', 'Fireplace', 'Dishwasher', 'Disposal', 'Stainless Steel Appliances', 'Pantry', 'Island Kitchen', 'Microwave', 'Range', 'Refrigerator', 'Vinyl Flooring', 'Office', 'Recreation Room', 'Vaulted Ceiling', 'Views', 'Walk-In Closets', 'Linen Closet', 'Window Coverings', 'Large Bedrooms', 'Balcony', 'Patio', 'Deck']",South Lake Union,https://www.apartments.com/south-lake-union-seattle-wa/,edmmh6n,Kiara,https://www.apartments.com/kiara-seattle-wa/edmmh6n/,0,verified,0
4745 40th Ave,"['Balconies and Patios', 'Controlled Access Bike Storage*', ""Gas BBQ's & Outdoor Seating"", 'Quartz Countertop', 'Wood Style Flooring', 'Chef Inspired Kitchen', 'Open Concept LIving Areas', 'Roof Top Deck', 'Stainless Steel Appliances', 'Expansive Courtyard with Fire Pit', 'Walk -in Closets', 'Controlled Access', 'Property Manager on Site', 'Clubhouse', 'Fitness Center', 'Bicycle Storage', 'Gated', 'Courtyard', 'Washer/Dryer', 'Kitchen', 'Deck']",Genesee,https://www.apartments.com/genesee-seattle-wa/,nhhmrdp,Green Leaf Sky,https://www.apartments.com/green-leaf-sky-seattle-wa/nhhmrdp/,4.9,verified,0
601 S Washington St,"['Rooftop Deck', 'Controlled Access & Elevator', 'Corner Home', 'Quartz Countertops', 'Full Size Washer & Dryer', 'Some have a gas fireplace', 'Gas Fireplace in Select Homes', 'Beautiful 1 Bedroom', 'Large Oversized Closets', 'Parking Garages', 'Package Service', 'Controlled Access', 'Maintenance on site', 'Property Manager on Site', 'Recycling', 'Renters Insurance Program', 'Online Services', 'Composting', 'Public Transportation', 'Key Fob Entry', 'Elevator', 'Lounge', 'Conference Rooms', 'Gated', 'Roof Terrace', 'Sundeck', 'Grill', 'High Speed Internet Access', 'Washer/Dryer', 'Heating', 'Cable Ready', 'Trash Compactor', 'Storage Space', 'Tub/Shower', 'Fireplace', 'Sprinkler System', 'Dishwasher', 'Disposal', 'Granite Countertops', 'Stainless Steel Appliances', 'Eat-in Kitchen', 'Kitchen', 'Oven', 'Range', 'Refrigerator', 'Freezer', 'Carpet', 'Vinyl Flooring', 'Dining Room', 'Bay Window', 'Views', 'Double Pane Windows', 'Window Coverings', 'Balcony', 'Deck']",Chinatown,https://www.apartments.com/chinatown-seattle-wa/,xxyj11n,Metropolitan Park,https://www.apartments.com/metropolitan-park-seattle-wa/xxyj11n/,4.7,verified,0
