Baths,Beds,MaxRent,Model,PropertyId,SquareFootage
1,1,2403,1 Bed 1 Bath w Den 10A-10B,v1lxw4g,
1,1,2408,1 Bed 1 Bath w Den 10A-10B,v1lxw4g,
1,1,2423,1 Bed 1 Bath w Den 10A-10B,v1lxw4g,
1,1,2427,1 Bed 1 Bath w Den 10A-10B,v1lxw4g,
1,1,2457,1 Bed 1 Bath w Den 10A-10B,v1lxw4g,
1,1,2932,1 Bed 1 Bath 5A-5B,v1lxw4g,
1,1,2968,1 Bed 1 Bath 5A-5B,v1lxw4g,
1,1,2997,1 Bed 1 Bath 5A-5B,v1lxw4g,
1,1,3017,1 Bed 1 Bath 5A-5B,v1lxw4g,
1,1,2963,1 Bed 1 Bath 6,v1lxw4g,
1,1,2605,1 Bed 1 Bath w Den 7A-7B,v1lxw4g,
1,1,2619,1 Bed 1 Bath w Den 7A-7B,v1lxw4g,
1,1,2632,1 Bed 1 Bath w Den 4,v1lxw4g,
1,1,2642,1 Bed 1 Bath w Den 4,v1lxw4g,
1,1,2636,1 Bed 1 Bath w Den 8,v1lxw4g,
1,1,2646,1 Bed 1 Bath w Den 8,v1lxw4g,
1,1,2666,1 Bed 1 Bath w Den 8,v1lxw4g,
1,1,2648,1 Bed 1 Bath w Den 11,v1lxw4g,
1,1,2717,1 Bed 1 Bath w Den 9,v1lxw4g,
1,1,2785,1 Bed 1 Bath w Den 6-6A,v1lxw4g,
1,1,2805,1 Bed 1 Bath w Den 6-6A,v1lxw4g,
1,1,2821,1 Bed 1 Bath w Den 1,v1lxw4g,
2,2,2603,2 Bed 2 Bath MFTE,v1lxw4g,
2,2,4263,2 Bed 2 Bath 8A-8B,v1lxw4g,
2,2,4174,2 Bed 2 Bath 8A-8B,v1lxw4g,
2,2,3836,2 Bed 2 Bath 5,v1lxw4g,
2,2,4038,2 Bed 2 Bath 3,v1lxw4g,
2,2,4048,2 Bed 2 Bath 3,v1lxw4g,
2,2,4057,2 Bed 2 Bath 9,v1lxw4g,
2,2,4075,2 Bed 2 Bath 2A-2C,v1lxw4g,
2,2,4155,2 Bed 2 Bath 2A-2C,v1lxw4g,
2,2,4160,2 Bed 2 Bath 2A-2C,v1lxw4g,
2,2,4170,2 Bed 2 Bath 2A-2C,v1lxw4g,
2,2,4090,2 Bed 2 Bath 2A-2C,v1lxw4g,
2,2,4085,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4180,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4239,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4249,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4305,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4336,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4340,2 Bed 2 Bath 1A-1E,v1lxw4g,
2,2,4098,2 Bed 2 Bath 6,v1lxw4g,
2,2,4187,2 Bed 2 Bath 4,v1lxw4g,
2,3,4559,3 Bed 2 Bath 1-1A,v1lxw4g,
2,3,4569,3 Bed 2 Bath 1-1A,v1lxw4g,
1,0,3029,Studio S1,738xtcx,
1,0,3105,Studio S1,738xtcx,
1,0,3272,Studio S1,738xtcx,
1,0,2975,Studio S2,738xtcx,
1,1,3187,Urban 1 Bedroom U1,738xtcx,
1,1,3221,Urban 1 Bedroom U1,738xtcx,
1,1,3276,Urban 1 Bedroom U1,738xtcx,
1,1,3695,1 Bedroom A7,738xtcx,
1,1,3994,1 Bedroom A2,738xtcx,
1,1,4077,1 Bedroom A5,738xtcx,
1,1,4232,1 Bedroom A5,738xtcx,
1,1,4218,1 Bedroom A6,738xtcx,
1,1,4185,1 Bedroom A6,738xtcx,
2.5,2,16495,2 Bedroom C1PH,738xtcx,
3,3,18150,3 Bedroom C2PH,738xtcx,
2,2,5212,2 Bedroom C2,738xtcx,
2,2,5089,2 Bedroom C2,738xtcx,
2,3,7749,3 Bedroom D1,738xtcx,
3,3,20213,3 Bedroom D1PH,738xtcx,
3,3,20775,3 Bedroom D2PH,738xtcx,
0.5,0,800,Shared Bath Studio,ch2fkgd,
0.5,0,900,Shared Bath Studio,ch2fkgd,
1,0,1049,Standard Studio,ch2fkgd,
1,0,1025,Standard Studio,ch2fkgd,
1,0,899,Standard Studio,ch2fkgd,
1,0,950,Standard Studio,ch2fkgd,
1,0,1075,Standard Studio,ch2fkgd,
1,0,1100,Standard Studio,ch2fkgd,
1,0,975,Cantor Basement,ch2fkgd,
1,0,925,Cantor Basement,ch2fkgd,
1,0,1250,Kitchen Studio,ch2fkgd,
1,0,1275,Kitchen Studio,ch2fkgd,
1,0,1075,Corner Studio,ch2fkgd,
1,0,975,Corner Studio,ch2fkgd,
1,0,1049,Corner Studio,ch2fkgd,
1,0,1100,Corner Studio,ch2fkgd,
1,0,1366,Studio MFTE,bwdhwwb,
1,0,1305,Studio MFTE,bwdhwwb,
1,0,1726,Studio MFTE,bwdhwwb,
1,0,1777,Studio,bwdhwwb,
1,0,1815,Studio,bwdhwwb,
1,0,1787,Studio,bwdhwwb,
1,0,1851,Studio,bwdhwwb,
1,0,1828,Studio,bwdhwwb,
1,0,1907,Studio,bwdhwwb,
1,0,1913,Studio,bwdhwwb,
1,0,1917,Studio,bwdhwwb,
1,0,1922,Studio,bwdhwwb,
1,0,1932,Studio,bwdhwwb,
1,0,1933,Studio,bwdhwwb,
1,0,1984,Studio,bwdhwwb,
1,0,2014,Studio,bwdhwwb,
1,0,2033,Studio,bwdhwwb,
1,0,2038,Studio,bwdhwwb,
1,0,2064,Studio,bwdhwwb,
1,0,2074,Studio,bwdhwwb,
1,0,2095,Studio,bwdhwwb,
1,0,1947,Studio,bwdhwwb,
1,0,1958,Studio,bwdhwwb,
1,0,1999,Studio,bwdhwwb,
1,0,1739,Studio,bwdhwwb,
1,0,1853,Studio,bwdhwwb,
1,0,1876,Studio,bwdhwwb,
1,0,1911,Studio,bwdhwwb,
1,0,1916,Studio,bwdhwwb,
1,0,1881,Studio,bwdhwwb,
1,0,1790,Studio,bwdhwwb,
1,1,1450,1x1 Urban MFTE,bwdhwwb,
1,1,1475,1x1 Urban MFTE,bwdhwwb,
1,1,1500,1x1 Urban MFTE,bwdhwwb,
1,1,1525,1x1 Urban MFTE,bwdhwwb,
1,1,1568,1x1 Urban MFTE,bwdhwwb,
1,1,1714,1x1 Urban MFTE,bwdhwwb,
1,1,1550,1 BR MFTE,bwdhwwb,
1,1,1714,1 BR MFTE,bwdhwwb,
1,1,1843,1 BR MFTE,bwdhwwb,
1,1,1869,1x1 Urban,bwdhwwb,
1,1,1942,1x1 Urban,bwdhwwb,
1,1,2043,1x1 Urban,bwdhwwb,
1,1,1864,1x1 Urban,bwdhwwb,
1,1,1804,1x1 Urban,bwdhwwb,
1,1,1925,1x1 Urban,bwdhwwb,
1,1,1900,1x1 Urban,bwdhwwb,
1,1,1994,1x1 Urban,bwdhwwb,
1,1,2080,1x1,bwdhwwb,
1,1,2139,1x1,bwdhwwb,
1,1,2181,1x1,bwdhwwb,
1,1,2197,1x1,bwdhwwb,
1,1,2203,1x1,bwdhwwb,
1,1,2184,1x1,bwdhwwb,
1,1,2263,1x1,bwdhwwb,
1,1,2202,1x1,bwdhwwb,
1,1,2006,1x1,bwdhwwb,
1,1,2003,1x1,bwdhwwb,
1,1,1950,1x1,bwdhwwb,
1,1,1921,1x1,bwdhwwb,
1,1,2025,1x1,bwdhwwb,
1,1,2073,1x1,bwdhwwb,
1,1,2125,1x1,bwdhwwb,
2,2,3645,2x2,bwdhwwb,
2,2,3720,2x2,bwdhwwb,
2,2,3777,2x2,bwdhwwb,
2,2,3980,2x2,bwdhwwb,
2,2,4010,2x2,bwdhwwb,
2,2,3127,2x2,bwdhwwb,
2,2,3162,2x2,bwdhwwb,
1,1,2315,1x1 Open D,ye5ck9r,
1,1,2410,1x1 Open C,ye5ck9r,
1,1,2359,1x1 Open C,ye5ck9r,
1,1,2582,1x1 Plan B,ye5ck9r,
1.5,1,3004,1x1.5 Loft D,ye5ck9r,
1,1,2582,1x1 Plan A,ye5ck9r,
1,1,2719,1x1 Plan A,ye5ck9r,
1.5,1,2547,1x1.5 Townhouse,ye5ck9r,
2,2,3505,2x2 Plan A,ye5ck9r,
2,2,3578,2x2 Plan A,ye5ck9r,
2,2,3620,2x2 Plan A,ye5ck9r,
1,1,2217,A1,8mx2w62,
1,1,2372,A1,8mx2w62,
1,1,2387,A1,8mx2w62,
1,1,2402,A1,8mx2w62,
1,1,2417,A1,8mx2w62,
1,1,2594,A1,8mx2w62,
1,1,2699,A1,8mx2w62,
1,1,2707,A1,8mx2w62,
1,1,2882,A1,8mx2w62,
1,1,2246,A3,8mx2w62,
1,1,2259,A3,8mx2w62,
1,1,2261,A3,8mx2w62,
1,1,2278,A3,8mx2w62,
1,1,2294,A3,8mx2w62,
1,1,2296,A3,8mx2w62,
1,1,2305,A3,8mx2w62,
1,1,2314,A3,8mx2w62,
1,1,2316,A3,8mx2w62,
1,1,2317,A3,8mx2w62,
1,1,2321,A3,8mx2w62,
1,1,2329,A3,8mx2w62,
1,1,2331,A3,8mx2w62,
1,1,2364,A3,8mx2w62,
1,1,2365,A3,8mx2w62,
1,1,2372,A3,8mx2w62,
1,1,2381,A3,8mx2w62,
1,1,2387,A3,8mx2w62,
1,1,2391,A3,8mx2w62,
1,1,2392,A3,8mx2w62,
1,1,2400,A3,8mx2w62,
1,1,2402,A3,8mx2w62,
1,1,2447,A3,8mx2w62,
1,1,2460,A3,8mx2w62,
1,1,2462,A3,8mx2w62,
1,1,2477,A3,8mx2w62,
1,1,2510,A3,8mx2w62,
1,1,2523,A3,8mx2w62,
1,1,2525,A3,8mx2w62,
1,1,2569,A3,8mx2w62,
1,1,2692,A3,8mx2w62,
1,1,2717,A3,8mx2w62,
1,1,2792,A3,8mx2w62,
1,1,2797,A3,8mx2w62,
1,1,2875,A3,8mx2w62,
1,1,2877,A3,8mx2w62,
1,1,2259,A4,8mx2w62,
1,1,2294,A4,8mx2w62,
1,1,2366,A4,8mx2w62,
1,1,2393,A4,8mx2w62,
1,1,2448,A4,8mx2w62,
1,1,2464,A4,8mx2w62,
1,1,2473,A4,8mx2w62,
1,1,2490,A4,8mx2w62,
1,1,2499,A4,8mx2w62,
1,1,2519,A4,8mx2w62,
1,1,2521,A4,8mx2w62,
1,1,2525,A4,8mx2w62,
1,1,2530,A4,8mx2w62,
1,1,2534,A4,8mx2w62,
1,1,2545,A4,8mx2w62,
1,1,2556,A4,8mx2w62,
1,1,2560,A4,8mx2w62,
1,1,2576,A4,8mx2w62,
1,1,2591,A4,8mx2w62,
1,1,2259,A5,8mx2w62,
1,1,2295,A5,8mx2w62,
1,1,2304,A5,8mx2w62,
1,1,2320,A5,8mx2w62,
1,1,2324,A5,8mx2w62,
1,1,2335,A5,8mx2w62,
1,1,2350,A5,8mx2w62,
1,1,2365,A5,8mx2w62,
1,1,2373,A5,8mx2w62,
1,1,2380,A5,8mx2w62,
1,1,2385,A5,8mx2w62,
1,1,2400,A5,8mx2w62,
1,1,2450,A5,8mx2w62,
1,1,2456,A5,8mx2w62,
1,1,2500,A5,8mx2w62,
1,1,2505,A5,8mx2w62,
1,1,2520,A5,8mx2w62,
1,1,2535,A5,8mx2w62,
1,1,2555,A5,8mx2w62,
1,1,2570,A5,8mx2w62,
1,1,2695,A5,8mx2w62,
1,1,2756,A5,8mx2w62,
1,1,2435,A6,8mx2w62,
1,1,2437,A6,8mx2w62,
1,1,2452,A6,8mx2w62,
1,1,2460,A6,8mx2w62,
1,1,2461,A6,8mx2w62,
1,1,2462,A6,8mx2w62,
1,1,2463,A6,8mx2w62,
1,1,2475,A6,8mx2w62,
1,1,2476,A6,8mx2w62,
1,1,2477,A6,8mx2w62,
1,1,2478,A6,8mx2w62,
1,1,2488,A6,8mx2w62,
1,1,2491,A6,8mx2w62,
1,1,2493,A6,8mx2w62,
1,1,2503,A6,8mx2w62,
1,1,2506,A6,8mx2w62,
1,1,2508,A6,8mx2w62,
1,1,2518,A6,8mx2w62,
1,1,2533,A6,8mx2w62,
1,1,2823,A6,8mx2w62,
1,1,2848,A6,8mx2w62,
1,1,3036,A6,8mx2w62,
1,1,2479,A2,8mx2w62,
1,1,2502,A2,8mx2w62,
1,1,2529,A6L,8mx2w62,
1,1,2533,A6L,8mx2w62,
1,1,2545,A6L,8mx2w62,
1,1,2564,A6L,8mx2w62,
1,1,2605,A6L,8mx2w62,
1,1,2620,A6L,8mx2w62,
1,1,2650,A6L,8mx2w62,
1,1,2663,A6L,8mx2w62,
1,1,2685,A6L,8mx2w62,
1,1,2700,A6L,8mx2w62,
1,1,2705,A6L,8mx2w62,
1,1,2718,A6L,8mx2w62,
1,1,2720,A6L,8mx2w62,
